IDTime;Class
1043294400;sell
1043308800;stay
1043323200;stay
1043337600;stay
1043352000;stay
1043366400;stay
1043380800;stay
1043395200;stay
1043409600;stay
1043424000;stay
1043438400;stay
1043625600;buy
1043640000;buy
1043654400;buy
1043668800;stay
1043683200;stay
1043697600;stay
1043712000;stay
1043726400;stay
1043740800;stay
1043755200;stay
1043769600;sell
1043784000;sell
1043798400;stay
1043812800;stay
1043827200;stay
1043841600;buy
1043856000;stay
1043870400;stay
1043884800;buy
1043899200;buy
1043913600;stay
1043928000;stay
1043942400;stay
1043956800;stay
1043971200;buy
1043985600;buy
1044000000;buy
1044014400;buy
1044028800;buy
1044043200;buy
1044230400;sell
1044244800;stay
1044259200;stay
1044273600;stay
1044288000;stay
1044302400;stay
1044316800;stay
1044331200;stay
1044345600;stay
1044360000;stay
1044374400;stay
1044388800;stay
1044403200;stay
1044417600;buy
1044432000;buy
1044446400;buy
1044460800;stay
1044475200;stay
1044489600;stay
1044504000;stay
1044518400;stay
1044532800;stay
1044547200;stay
1044561600;stay
1044576000;stay
1044590400;stay
1044604800;stay
1044619200;stay
1044633600;stay
1044648000;stay
1044835200;stay
1044849600;buy
1044864000;buy
1044878400;stay
1044892800;stay
1044907200;stay
1044921600;stay
1044936000;stay
1044950400;stay
1044964800;sell
1044979200;stay
1044993600;stay
1045008000;stay
1045022400;buy
1045036800;buy
1045051200;stay
1045065600;stay
1045080000;sell
1045094400;stay
1045108800;sell
1045123200;sell
1045137600;stay
1045152000;stay
1045166400;stay
1045180800;stay
1045195200;stay
1045209600;stay
1045224000;stay
1045238400;stay
1045252800;stay
1045440000;stay
1045454400;stay
1045468800;stay
1045483200;sell
1045497600;sell
1045512000;sell
1045526400;sell
1045540800;stay
1045555200;stay
1045569600;stay
1045584000;stay
1045598400;stay
1045612800;stay
1045627200;stay
1045641600;stay
1045656000;stay
1045670400;stay
1045684800;stay
1045699200;stay
1045713600;sell
1045728000;stay
1045742400;stay
1045756800;stay
1045771200;stay
1045785600;stay
1045800000;stay
1045814400;stay
1045828800;stay
1045843200;stay
1045857600;stay
1046044800;sell
1046059200;sell
1046073600;stay
1046088000;stay
1046102400;stay
1046116800;sell
1046131200;sell
1046145600;stay
1046160000;stay
1046174400;stay
1046188800;stay
1046203200;stay
1046217600;stay
1046232000;stay
1046246400;stay
1046260800;stay
1046275200;stay
1046289600;stay
1046304000;stay
1046318400;buy
1046332800;buy
1046347200;stay
1046361600;stay
1046376000;stay
1046390400;stay
1046404800;stay
1046419200;stay
1046433600;stay
1046448000;stay
1046462400;stay
1046649600;stay
1046664000;sell
1046678400;sell
1046692800;sell
1046707200;stay
1046721600;stay
1046736000;stay
1046750400;stay
1046764800;stay
1046779200;stay
1046793600;sell
1046808000;stay
1046822400;stay
1046836800;stay
1046851200;stay
1046865600;stay
1046880000;stay
1046894400;stay
1046908800;stay
1046923200;stay
1046937600;stay
1046952000;stay
1046966400;stay
1046980800;stay
1046995200;sell
1047009600;sell
1047024000;sell
1047038400;stay
1047052800;stay
1047067200;stay
1047254400;stay
1047268800;stay
1047283200;stay
1047297600;stay
1047312000;stay
1047326400;stay
1047340800;stay
1047355200;stay
1047369600;stay
1047384000;stay
1047398400;stay
1047412800;stay
1047427200;stay
1047441600;stay
1047456000;stay
1047470400;buy
1047484800;buy
1047499200;buy
1047513600;stay
1047528000;buy
1047542400;stay
1047556800;stay
1047571200;stay
1047585600;stay
1047600000;stay
1047614400;stay
1047628800;stay
1047643200;sell
1047657600;stay
1047672000;sell
1047859200;stay
1047873600;buy
1047888000;buy
1047902400;buy
1047916800;stay
1047931200;stay
1047945600;stay
1047960000;stay
1047974400;stay
1047988800;stay
1048003200;stay
1048017600;stay
1048032000;buy
1048046400;buy
1048060800;buy
1048075200;buy
1048089600;stay
1048104000;stay
1048118400;stay
1048132800;stay
1048147200;stay
1048161600;stay
1048176000;stay
1048190400;stay
1048204800;buy
1048219200;buy
1048233600;buy
1048248000;stay
1048262400;sell
1048276800;sell
1048464000;sell
1048478400;stay
1048492800;stay
1048507200;stay
1048521600;sell
1048536000;sell
1048550400;sell
1048564800;buy
1048579200;stay
1048593600;stay
1048608000;stay
1048622400;stay
1048636800;stay
1048651200;stay
1048665600;stay
1048680000;stay
1048694400;stay
1048708800;stay
1048723200;stay
1048737600;stay
1048752000;stay
1048766400;stay
1048780800;stay
1048795200;stay
1048809600;stay
1048824000;stay
1048838400;stay
1048852800;stay
1048867200;stay
1048881600;sell
1049068800;sell
1049083200;sell
1049097600;sell
1049112000;sell
1049126400;stay
1049140800;stay
1049155200;stay
1049169600;stay
1049184000;stay
1049198400;stay
1049212800;sell
1049227200;buy
1049241600;buy
1049256000;buy
1049270400;stay
1049284800;stay
1049299200;stay
1049313600;stay
1049328000;buy
1049342400;buy
1049356800;stay
1049371200;stay
1049385600;stay
1049400000;buy
1049414400;stay
1049428800;stay
1049443200;stay
1049457600;buy
1049472000;buy
1049486400;buy
1049673600;stay
1049688000;stay
1049702400;sell
1049716800;sell
1049731200;sell
1049745600;stay
1049760000;stay
1049774400;stay
1049788800;stay
1049803200;stay
1049817600;stay
1049832000;stay
1049846400;stay
1049860800;buy
1049875200;buy
1049889600;stay
1049904000;stay
1049918400;stay
1049932800;sell
1049947200;sell
1049961600;sell
1049976000;stay
1049990400;stay
1050004800;stay
1050019200;buy
1050033600;buy
1050048000;buy
1050062400;stay
1050076800;stay
1050091200;stay
1050278400;stay
1050292800;stay
1050307200;stay
1050321600;stay
1050336000;stay
1050350400;stay
1050364800;stay
1050379200;stay
1050393600;stay
1050408000;stay
1050422400;stay
1050436800;stay
1050451200;stay
1050465600;sell
1050480000;sell
1050494400;sell
1050508800;stay
1050523200;stay
1050537600;stay
1050552000;stay
1050566400;stay
1050580800;stay
1050595200;stay
1050609600;stay
1050624000;stay
1050638400;stay
1050652800;stay
1050667200;stay
1050681600;stay
1050696000;stay
1050883200;buy
1050897600;stay
1050912000;buy
1050926400;stay
1050940800;stay
1050955200;sell
1050969600;sell
1050984000;sell
1050998400;stay
1051012800;stay
1051027200;stay
1051041600;stay
1051056000;stay
1051070400;stay
1051084800;stay
1051099200;stay
1051113600;stay
1051128000;sell
1051142400;sell
1051156800;stay
1051171200;stay
1051185600;stay
1051200000;stay
1051214400;buy
1051228800;buy
1051243200;buy
1051257600;stay
1051272000;sell
1051286400;stay
1051300800;stay
1051488000;stay
1051502400;stay
1051516800;stay
1051531200;stay
1051545600;sell
1051560000;sell
1051574400;sell
1051588800;buy
1051603200;stay
1051617600;sell
1051632000;sell
1051646400;stay
1051660800;stay
1051675200;sell
1051689600;sell
1051704000;sell
1051718400;stay
1051732800;stay
1051747200;stay
1051761600;stay
1051776000;stay
1051790400;stay
1051804800;stay
1051819200;stay
1051833600;stay
1051848000;stay
1051862400;stay
1051876800;stay
1051891200;stay
1051905600;stay
1052092800;stay
1052107200;stay
1052121600;stay
1052136000;stay
1052150400;stay
1052164800;stay
1052179200;sell
1052193600;sell
1052208000;sell
1052222400;sell
1052236800;stay
1052251200;stay
1052265600;sell
1052280000;sell
1052294400;sell
1052308800;stay
1052323200;stay
1052337600;stay
1052352000;stay
1052366400;stay
1052380800;buy
1052395200;buy
1052409600;stay
1052424000;stay
1052438400;stay
1052452800;stay
1052467200;stay
1052481600;sell
1052496000;stay
1052510400;sell
1052697600;stay
1052712000;stay
1052726400;stay
1052740800;buy
1052755200;stay
1052769600;stay
1052784000;sell
1052798400;buy
1052812800;sell
1052827200;stay
1052841600;stay
1052856000;stay
1052870400;stay
1052884800;sell
1052899200;sell
1052913600;sell
1052928000;stay
1052942400;sell
1052956800;sell
1052971200;sell
1052985600;buy
1053000000;stay
1053014400;stay
1053028800;stay
1053043200;stay
1053057600;stay
1053072000;stay
1053086400;stay
1053100800;sell
1053115200;sell
1053302400;buy
1053316800;buy
1053331200;buy
1053345600;buy
1053360000;stay
1053374400;stay
1053388800;stay
1053403200;stay
1053417600;stay
1053432000;stay
1053446400;stay
1053460800;stay
1053475200;buy
1053489600;buy
1053504000;buy
1053518400;buy
1053532800;stay
1053547200;stay
1053561600;sell
1053576000;sell
1053590400;stay
1053604800;stay
1053619200;stay
1053633600;stay
1053648000;stay
1053662400;stay
1053676800;stay
1053691200;stay
1053705600;stay
1053720000;stay
1053907200;stay
1053921600;stay
1053936000;stay
1053950400;stay
1053964800;stay
1053979200;stay
1053993600;stay
1054008000;sell
1054022400;stay
1054036800;buy
1054051200;stay
1054065600;stay
1054080000;buy
1054094400;buy
1054108800;buy
1054123200;buy
1054137600;stay
1054152000;stay
1054166400;stay
1054180800;sell
1054195200;sell
1054209600;sell
1054224000;stay
1054238400;buy
1054252800;buy
1054267200;buy
1054281600;buy
1054296000;stay
1054310400;stay
1054324800;sell
1054512000;stay
1054526400;sell
1054540800;stay
1054555200;stay
1054569600;stay
1054584000;stay
1054598400;stay
1054612800;buy
1054627200;buy
1054641600;buy
1054656000;stay
1054670400;sell
1054684800;sell
1054699200;stay
1054713600;stay
1054728000;stay
1054742400;stay
1054756800;sell
1054771200;sell
1054785600;sell
1054800000;sell
1054814400;stay
1054828800;stay
1054843200;stay
1054857600;buy
1054872000;buy
1054886400;buy
1054900800;stay
1054915200;stay
1054929600;stay
1055116800;sell
1055131200;stay
1055145600;stay
1055160000;stay
1055174400;stay
1055188800;stay
1055203200;stay
1055217600;stay
1055232000;stay
1055246400;stay
1055260800;stay
1055275200;stay
1055289600;stay
1055304000;stay
1055318400;stay
1055332800;stay
1055347200;stay
1055361600;stay
1055376000;stay
1055390400;stay
1055404800;stay
1055419200;stay
1055433600;stay
1055448000;stay
1055462400;stay
1055476800;stay
1055491200;stay
1055505600;stay
1055520000;stay
1055534400;stay
1055721600;stay
1055736000;stay
1055750400;stay
1055764800;stay
1055779200;stay
1055793600;stay
1055808000;buy
1055822400;buy
1055836800;stay
1055851200;stay
1055865600;stay
1055880000;stay
1055894400;stay
1055908800;stay
1055923200;sell
1055937600;stay
1055952000;buy
1055966400;buy
1055980800;buy
1055995200;stay
1056009600;stay
1056024000;sell
1056038400;stay
1056052800;stay
1056067200;stay
1056081600;stay
1056096000;stay
1056110400;stay
1056124800;stay
1056139200;stay
1056326400;stay
1056340800;sell
1056355200;stay
1056369600;stay
1056384000;stay
1056398400;stay
1056412800;stay
1056427200;stay
1056441600;stay
1056456000;stay
1056470400;stay
1056484800;stay
1056499200;stay
1056513600;stay
1056528000;stay
1056542400;buy
1056556800;buy
1056571200;buy
1056585600;buy
1056600000;buy
1056614400;buy
1056628800;stay
1056643200;stay
1056657600;stay
1056672000;stay
1056686400;stay
1056700800;stay
1056715200;stay
1056729600;stay
1056744000;stay
1056931200;stay
1056945600;stay
1056960000;stay
1056974400;sell
1056988800;sell
1057003200;stay
1057017600;stay
1057032000;sell
1057046400;sell
1057060800;stay
1057075200;stay
1057089600;stay
1057104000;stay
1057118400;sell
1057132800;sell
1057147200;sell
1057161600;stay
1057176000;stay
1057190400;stay
1057204800;stay
1057219200;stay
1057233600;stay
1057248000;stay
1057262400;stay
1057276800;stay
1057291200;stay
1057305600;stay
1057320000;stay
1057334400;stay
1057348800;stay
1057536000;stay
1057550400;stay
1057564800;stay
1057579200;stay
1057593600;stay
1057608000;stay
1057622400;stay
1057636800;buy
1057651200;stay
1057665600;stay
1057680000;stay
1057694400;stay
1057708800;stay
1057723200;stay
1057737600;stay
1057752000;stay
1057766400;stay
1057780800;stay
1057795200;stay
1057809600;stay
1057824000;stay
1057838400;stay
1057852800;stay
1057867200;stay
1057881600;stay
1057896000;stay
1057910400;stay
1057924800;stay
1057939200;stay
1057953600;stay
1058140800;stay
1058155200;stay
1058169600;stay
1058184000;stay
1058198400;stay
1058212800;stay
1058227200;stay
1058241600;sell
1058256000;sell
1058270400;buy
1058284800;buy
1058299200;buy
1058313600;stay
1058328000;stay
1058342400;stay
1058356800;stay
1058371200;stay
1058385600;stay
1058400000;buy
1058414400;buy
1058428800;stay
1058443200;stay
1058457600;stay
1058472000;stay
1058486400;stay
1058500800;sell
1058515200;sell
1058529600;sell
1058544000;stay
1058558400;stay
1058745600;stay
1058760000;stay
1058774400;stay
1058788800;buy
1058803200;buy
1058817600;buy
1058832000;stay
1058846400;stay
1058860800;stay
1058875200;stay
1058889600;stay
1058904000;stay
1058918400;stay
1058932800;stay
1058947200;stay
1058961600;stay
1058976000;stay
1058990400;stay
1059004800;stay
1059019200;stay
1059033600;stay
1059048000;stay
1059062400;stay
1059076800;stay
1059091200;stay
1059105600;stay
1059120000;stay
1059134400;stay
1059148800;stay
1059163200;buy
1059350400;stay
1059364800;stay
1059379200;stay
1059393600;stay
1059408000;stay
1059422400;stay
1059436800;stay
1059451200;stay
1059465600;stay
1059480000;stay
1059494400;stay
1059508800;stay
1059523200;stay
1059537600;buy
1059552000;buy
1059566400;stay
1059580800;stay
1059595200;stay
1059609600;stay
1059624000;stay
1059638400;stay
1059652800;stay
1059667200;stay
1059681600;stay
1059696000;stay
1059710400;stay
1059724800;stay
1059739200;sell
1059753600;stay
1059768000;stay
1059955200;buy
1059969600;buy
1059984000;stay
1059998400;stay
1060012800;stay
1060027200;stay
1060041600;stay
1060056000;stay
1060070400;sell
1060084800;stay
1060099200;stay
1060113600;stay
1060128000;stay
1060142400;stay
1060156800;stay
1060171200;stay
1060185600;stay
1060200000;stay
1060214400;sell
1060228800;sell
1060243200;sell
1060257600;stay
1060272000;stay
1060286400;stay
1060300800;stay
1060315200;stay
1060329600;stay
1060344000;stay
1060358400;stay
1060372800;stay
1060560000;sell
1060574400;stay
1060588800;stay
1060603200;stay
1060617600;stay
1060632000;stay
1060646400;stay
1060660800;stay
1060675200;stay
1060689600;stay
1060704000;buy
1060718400;stay
1060732800;buy
1060747200;stay
1060761600;stay
1060776000;stay
1060790400;stay
1060804800;stay
1060819200;stay
1060833600;stay
1060848000;stay
1060862400;sell
1060876800;stay
1060891200;stay
1060905600;stay
1060920000;stay
1060934400;stay
1060948800;stay
1060963200;stay
1060977600;stay
1061164800;stay
1061179200;stay
1061193600;stay
1061208000;stay
1061222400;stay
1061236800;stay
1061251200;stay
1061265600;sell
1061280000;sell
1061294400;sell
1061308800;stay
1061323200;stay
1061337600;stay
1061352000;sell
1061366400;sell
1061380800;stay
1061395200;stay
1061409600;stay
1061424000;stay
1061438400;stay
1061452800;stay
1061467200;stay
1061481600;stay
1061496000;stay
1061510400;stay
1061524800;stay
1061539200;sell
1061553600;stay
1061568000;stay
1061582400;stay
1061769600;stay
1061784000;stay
1061798400;stay
1061812800;stay
1061827200;stay
1061841600;stay
1061856000;stay
1061870400;stay
1061884800;stay
1061899200;stay
1061913600;stay
1061928000;stay
1061942400;stay
1061956800;stay
1061971200;stay
1061985600;stay
1062000000;stay
1062014400;stay
1062028800;stay
1062043200;stay
1062057600;stay
1062072000;stay
1062086400;stay
1062100800;stay
1062115200;sell
1062129600;sell
1062144000;sell
1062158400;stay
1062172800;stay
1062187200;stay
1062374400;stay
1062388800;stay
1062403200;stay
1062417600;stay
1062432000;stay
1062446400;stay
1062460800;stay
1062475200;sell
1062489600;sell
1062504000;sell
1062518400;stay
1062532800;stay
1062547200;stay
1062561600;stay
1062576000;stay
1062590400;buy
1062604800;buy
1062619200;buy
1062633600;stay
1062648000;stay
1062662400;stay
1062676800;stay
1062691200;stay
1062705600;stay
1062720000;stay
1062734400;stay
1062748800;stay
1062763200;buy
1062777600;buy
1062792000;buy
1062979200;stay
1062993600;sell
1063008000;stay
1063022400;stay
1063036800;stay
1063051200;stay
1063065600;stay
1063080000;stay
1063094400;stay
1063108800;buy
1063123200;stay
1063137600;stay
1063152000;stay
1063166400;stay
1063180800;stay
1063195200;stay
1063209600;stay
1063224000;stay
1063238400;stay
1063252800;sell
1063267200;stay
1063281600;stay
1063296000;stay
1063310400;stay
1063324800;stay
1063339200;stay
1063353600;stay
1063368000;stay
1063382400;stay
1063396800;stay
1063584000;stay
1063598400;stay
1063612800;stay
1063627200;stay
1063641600;stay
1063656000;sell
1063670400;sell
1063684800;sell
1063699200;stay
1063713600;stay
1063728000;stay
1063742400;stay
1063756800;stay
1063771200;stay
1063785600;stay
1063800000;stay
1063814400;stay
1063828800;stay
1063843200;sell
1063857600;sell
1063872000;sell
1063886400;stay
1063900800;stay
1063915200;stay
1063929600;sell
1063944000;sell
1063958400;sell
1063972800;sell
1063987200;sell
1064001600;sell
1064188800;stay
1064203200;stay
1064217600;sell
1064232000;stay
1064246400;stay
1064260800;sell
1064275200;sell
1064289600;sell
1064304000;buy
1064318400;stay
1064332800;stay
1064347200;sell
1064361600;sell
1064376000;sell
1064390400;stay
1064404800;stay
1064419200;buy
1064433600;stay
1064448000;stay
1064462400;stay
1064476800;stay
1064491200;buy
1064505600;stay
1064520000;stay
1064534400;stay
1064548800;stay
1064563200;stay
1064577600;stay
1064592000;sell
1064606400;sell
1064793600;stay
1064808000;stay
1064822400;sell
1064836800;sell
1064851200;buy
1064865600;buy
1064880000;sell
1064894400;sell
1064908800;buy
1064923200;buy
1064937600;stay
1064952000;stay
1064966400;stay
1064980800;sell
1064995200;stay
1065009600;stay
1065024000;stay
1065038400;buy
1065052800;stay
1065067200;stay
1065081600;stay
1065096000;stay
1065110400;stay
1065124800;stay
1065139200;stay
1065153600;stay
1065168000;buy
1065182400;stay
1065196800;stay
1065211200;stay
1065398400;stay
1065412800;stay
1065427200;stay
1065441600;stay
1065456000;stay
1065470400;stay
1065484800;sell
1065499200;sell
1065513600;sell
1065528000;stay
1065542400;stay
1065556800;stay
1065571200;stay
1065585600;stay
1065600000;stay
1065614400;stay
1065628800;stay
1065643200;stay
1065657600;stay
1065672000;stay
1065686400;stay
1065700800;stay
1065715200;stay
1065729600;sell
1065744000;sell
1065758400;sell
1065772800;stay
1065787200;stay
1065801600;stay
1065816000;stay
1066003200;stay
1066017600;buy
1066032000;stay
1066046400;buy
1066060800;stay
1066075200;buy
1066089600;buy
1066104000;sell
1066118400;sell
1066132800;sell
1066147200;stay
1066161600;stay
1066176000;buy
1066190400;buy
1066204800;stay
1066219200;stay
1066233600;stay
1066248000;stay
1066262400;stay
1066276800;stay
1066291200;stay
1066305600;stay
1066320000;stay
1066334400;stay
1066348800;stay
1066363200;stay
1066377600;stay
1066392000;sell
1066406400;stay
1066420800;stay
1066608000;buy
1066622400;buy
1066636800;buy
1066651200;sell
1066665600;stay
1066680000;sell
1066694400;stay
1066708800;stay
1066723200;stay
1066737600;stay
1066752000;stay
1066766400;stay
1066780800;stay
1066795200;sell
1066809600;sell
1066824000;stay
1066838400;stay
1066852800;buy
1066867200;buy
1066881600;stay
1066896000;stay
1066910400;stay
1066924800;stay
1066939200;stay
1066953600;stay
1066968000;stay
1066982400;stay
1066996800;stay
1067011200;sell
1067025600;sell
1067212800;stay
1067227200;stay
1067241600;stay
1067256000;stay
1067270400;stay
1067284800;stay
1067299200;stay
1067313600;stay
1067328000;stay
1067342400;stay
1067356800;stay
1067371200;stay
1067385600;stay
1067400000;stay
1067414400;stay
1067428800;stay
1067443200;stay
1067457600;stay
1067472000;stay
1067486400;buy
1067500800;buy
1067515200;buy
1067529600;stay
1067544000;stay
1067558400;buy
1067572800;buy
1067587200;buy
1067601600;buy
1067616000;stay
1067630400;stay
1067817600;stay
1067832000;buy
1067846400;buy
1067860800;buy
1067875200;sell
1067889600;sell
1067904000;stay
1067918400;sell
1067932800;sell
1067947200;stay
1067961600;stay
1067976000;stay
1067990400;stay
1068004800;stay
1068019200;stay
1068033600;stay
1068048000;stay
1068062400;stay
1068076800;stay
1068091200;stay
1068105600;stay
1068120000;stay
1068134400;stay
1068148800;stay
1068163200;stay
1068177600;sell
1068192000;sell
1068206400;sell
1068220800;stay
1068235200;sell
1068422400;sell
1068436800;sell
1068451200;sell
1068465600;stay
1068480000;buy
1068494400;stay
1068508800;stay
1068523200;stay
1068537600;stay
1068552000;stay
1068566400;stay
1068580800;stay
1068595200;stay
1068609600;stay
1068624000;stay
1068638400;stay
1068652800;stay
1068667200;stay
1068681600;stay
1068696000;stay
1068710400;stay
1068724800;stay
1068739200;stay
1068753600;stay
1068768000;stay
1068782400;stay
1068796800;stay
1068811200;buy
1068825600;buy
1068840000;buy
1069027200;sell
1069041600;sell
1069056000;stay
1069070400;stay
1069084800;stay
1069099200;stay
1069113600;stay
1069128000;sell
1069142400;sell
1069156800;sell
1069171200;stay
1069185600;buy
1069200000;buy
1069214400;buy
1069228800;stay
1069243200;stay
1069257600;stay
1069272000;stay
1069286400;stay
1069300800;stay
1069315200;stay
1069329600;stay
1069344000;stay
1069358400;stay
1069372800;stay
1069387200;stay
1069401600;stay
1069416000;stay
1069430400;stay
1069444800;stay
1069632000;stay
1069646400;stay
1069660800;stay
1069675200;stay
1069689600;stay
1069704000;stay
1069718400;stay
1069732800;stay
1069747200;stay
1069761600;stay
1069776000;stay
1069790400;stay
1069804800;stay
1069819200;stay
1069833600;sell
1069848000;stay
1069862400;stay
1069876800;stay
1069891200;stay
1069905600;stay
1069920000;stay
1069934400;stay
1069948800;stay
1069963200;stay
1069977600;stay
1069992000;stay
1070006400;stay
1070020800;stay
1070035200;stay
1070049600;stay
1070236800;sell
1070251200;stay
1070265600;stay
1070280000;stay
1070294400;stay
1070308800;stay
1070323200;stay
1070337600;sell
1070352000;sell
1070366400;sell
1070380800;stay
1070395200;stay
1070409600;stay
1070424000;stay
1070438400;stay
1070452800;stay
1070467200;stay
1070481600;stay
1070496000;stay
1070510400;stay
1070524800;stay
1070539200;stay
1070553600;stay
1070568000;stay
1070582400;stay
1070596800;sell
1070611200;sell
1070625600;stay
1070640000;stay
1070654400;stay
1070841600;stay
1070856000;stay
1070870400;stay
1070884800;stay
1070899200;stay
1070913600;stay
1070928000;stay
1070942400;stay
1070956800;stay
1070971200;stay
1070985600;stay
1071000000;buy
1071014400;buy
1071028800;buy
1071043200;stay
1071057600;stay
1071072000;stay
1071086400;stay
1071100800;stay
1071115200;stay
1071129600;stay
1071144000;stay
1071158400;stay
1071172800;stay
1071187200;stay
1071201600;stay
1071216000;stay
1071230400;stay
1071244800;stay
1071259200;stay
1071446400;stay
1071460800;stay
1071475200;stay
1071489600;stay
1071504000;stay
1071518400;stay
1071532800;stay
1071547200;stay
1071561600;stay
1071576000;stay
1071590400;stay
1071604800;stay
1071619200;stay
1071633600;stay
1071648000;stay
1071662400;stay
1071676800;stay
1071691200;stay
1071705600;stay
1071720000;stay
1071734400;stay
1071748800;stay
1071763200;stay
1071777600;stay
1071792000;stay
1071806400;stay
1071820800;stay
1071835200;stay
1071849600;stay
1071864000;stay
1072051200;stay
1072065600;stay
1072080000;stay
1072094400;stay
1072108800;stay
1072123200;stay
1072137600;stay
1072152000;stay
1072166400;stay
1072180800;stay
1072195200;stay
1072209600;stay
1072224000;stay
1072238400;stay
1072252800;stay
1072267200;stay
1072281600;stay
1072296000;stay
1072310400;stay
1072324800;stay
1072339200;stay
1072353600;stay
1072368000;stay
1072382400;stay
1072396800;stay
1072411200;stay
1072425600;stay
1072440000;stay
1072454400;stay
1072468800;stay
1072656000;stay
1072670400;stay
1072684800;stay
1072699200;stay
1072713600;stay
1072728000;stay
1072742400;stay
1072756800;stay
1072771200;stay
1072785600;stay
1072800000;stay
1072814400;stay
1072828800;stay
1072843200;buy
1072857600;buy
1072872000;stay
1072886400;stay
1072900800;stay
1072929600;stay
1072944000;stay
1072958400;stay
1072972800;stay
1072987200;stay
1073001600;stay
1073016000;stay
1073030400;stay
1073044800;stay
1073059200;stay
1073073600;sell
1073260800;sell
1073275200;sell
1073289600;stay
1073304000;stay
1073318400;stay
1073332800;stay
1073347200;stay
1073361600;stay
1073376000;stay
1073390400;stay
1073404800;stay
1073419200;stay
1073433600;stay
1073448000;stay
1073462400;stay
1073476800;stay
1073491200;stay
1073505600;stay
1073520000;stay
1073534400;stay
1073548800;stay
1073563200;stay
1073577600;buy
1073592000;buy
1073606400;buy
1073620800;sell
1073635200;stay
1073649600;stay
1073664000;stay
1073678400;stay
1073865600;stay
1073880000;stay
1073894400;stay
1073908800;stay
1073923200;stay
1073937600;stay
1073952000;stay
1073966400;stay
1073980800;stay
1073995200;stay
1074009600;stay
1074024000;stay
1074038400;stay
1074052800;stay
1074067200;stay
1074081600;stay
1074096000;stay
1074110400;stay
1074124800;stay
1074139200;stay
1074153600;stay
1074168000;stay
1074182400;stay
1074196800;stay
1074211200;stay
1074225600;buy
1074240000;buy
1074254400;buy
1074268800;stay
1074283200;buy
1074470400;buy
1074484800;buy
1074499200;stay
1074513600;stay
1074528000;stay
1074542400;stay
1074556800;stay
1074571200;stay
1074585600;sell
1074600000;stay
1074614400;stay
1074628800;stay
1074643200;stay
1074657600;stay
1074672000;stay
1074686400;stay
1074700800;stay
1074715200;stay
1074729600;sell
1074744000;sell
1074758400;stay
1074772800;stay
1074787200;stay
1074801600;stay
1074816000;stay
1074830400;stay
1074844800;buy
1074859200;buy
1074873600;stay
1074888000;sell
1075075200;stay
1075089600;stay
1075104000;stay
1075118400;stay
1075132800;stay
1075147200;stay
1075161600;stay
1075176000;stay
1075190400;stay
1075204800;stay
1075219200;buy
1075233600;buy
1075248000;buy
1075262400;stay
1075276800;stay
1075291200;buy
1075305600;buy
1075320000;stay
1075334400;stay
1075348800;stay
1075363200;stay
1075377600;stay
1075392000;stay
1075406400;stay
1075420800;stay
1075435200;stay
1075449600;stay
1075464000;stay
1075478400;stay
1075492800;stay
1075680000;stay
1075694400;stay
1075708800;stay
1075723200;stay
1075737600;stay
1075752000;stay
1075766400;stay
1075780800;stay
1075795200;stay
1075809600;stay
1075824000;stay
1075838400;stay
1075852800;stay
1075867200;stay
1075881600;stay
1075896000;stay
1075910400;stay
1075924800;stay
1075939200;stay
1075953600;stay
1075968000;stay
1075982400;buy
1075996800;stay
1076011200;buy
1076025600;sell
1076040000;sell
1076054400;sell
1076068800;stay
1076083200;stay
1076097600;stay
1076284800;stay
1076299200;stay
1076313600;stay
1076328000;stay
1076342400;stay
1076356800;stay
1076371200;stay
1076385600;stay
1076400000;stay
1076414400;stay
1076428800;stay
1076443200;stay
1076457600;stay
1076472000;stay
1076486400;stay
1076500800;stay
1076515200;stay
1076529600;stay
1076544000;stay
1076558400;stay
1076572800;stay
1076587200;stay
1076601600;stay
1076616000;stay
1076630400;stay
1076644800;stay
1076659200;stay
1076673600;stay
1076688000;stay
1076702400;stay
1076889600;stay
1076904000;stay
1076918400;stay
1076932800;stay
1076947200;stay
1076961600;stay
1076976000;stay
1076990400;stay
1077004800;stay
1077019200;stay
1077033600;stay
1077048000;stay
1077062400;stay
1077076800;buy
1077091200;buy
1077105600;buy
1077120000;stay
1077134400;stay
1077148800;stay
1077163200;stay
1077177600;stay
1077192000;stay
1077206400;stay
1077220800;buy
1077235200;buy
1077249600;buy
1077264000;buy
1077278400;buy
1077292800;stay
1077307200;sell
1077494400;stay
1077508800;stay
1077523200;stay
1077537600;stay
1077552000;stay
1077566400;stay
1077580800;stay
1077595200;stay
1077609600;stay
1077624000;stay
1077638400;stay
1077652800;stay
1077667200;stay
1077681600;buy
1077696000;stay
1077710400;buy
1077724800;stay
1077739200;buy
1077753600;buy
1077768000;buy
1077782400;stay
1077796800;stay
1077811200;stay
1077825600;stay
1077840000;stay
1077854400;stay
1077868800;stay
1077883200;stay
1077897600;stay
1077912000;stay
1078099200;stay
1078113600;stay
1078128000;stay
1078142400;stay
1078156800;stay
1078171200;buy
1078185600;stay
1078200000;buy
1078214400;buy
1078228800;buy
1078243200;stay
1078257600;stay
1078272000;stay
1078286400;stay
1078300800;stay
1078315200;stay
1078329600;stay
1078344000;stay
1078358400;buy
1078372800;buy
1078387200;stay
1078401600;stay
1078416000;stay
1078430400;stay
1078444800;stay
1078459200;buy
1078473600;buy
1078488000;buy
1078502400;stay
