IDTime;Class
1093305600;sell
1093320000;sell
1093334400;sell
1093348800;sell
1093363200;stay
1093377600;buy
1093392000;buy
1093406400;buy
1093420800;stay
1093435200;stay
1093449600;stay
1093464000;stay
1093478400;stay
1093492800;stay
1093507200;stay
1093521600;stay
1093536000;stay
1093550400;buy
1093564800;stay
1093579200;sell
1093593600;sell
1093608000;stay
1093622400;stay
1093636800;stay
1093824000;stay
1093838400;buy
1093852800;buy
1093867200;stay
1093881600;stay
1093896000;stay
1093910400;sell
1093924800;sell
1093939200;buy
1093953600;buy
1093968000;stay
1093982400;sell
1093996800;sell
1094011200;sell
1094025600;stay
1094040000;stay
1094054400;stay
1094068800;stay
1094083200;sell
1094097600;stay
1094112000;stay
1094126400;stay
1094140800;stay
1094155200;stay
1094169600;sell
1094184000;sell
1094198400;sell
1094212800;sell
1094227200;stay
1094241600;stay
1094428800;stay
1094443200;stay
1094457600;stay
1094472000;stay
1094486400;stay
1094500800;stay
1094515200;sell
1094529600;sell
1094544000;sell
1094558400;stay
1094572800;stay
1094587200;stay
1094601600;stay
1094616000;buy
1094630400;buy
1094644800;buy
1094659200;stay
1094673600;stay
1094688000;stay
1094702400;stay
1094716800;stay
1094731200;buy
1094745600;buy
1094760000;stay
1094774400;buy
1094788800;buy
1094803200;buy
1094817600;stay
1094832000;stay
1094846400;stay
1095033600;stay
1095048000;stay
1095062400;stay
1095076800;stay
1095091200;stay
1095105600;stay
1095120000;stay
1095134400;stay
1095148800;buy
1095163200;stay
1095177600;stay
1095192000;stay
1095206400;sell
1095220800;sell
1095235200;sell
1095249600;stay
1095264000;stay
1095278400;buy
1095292800;buy
1095307200;buy
1095321600;buy
1095336000;buy
1095350400;stay
1095364800;stay
1095379200;stay
1095393600;stay
1095408000;stay
1095422400;stay
1095436800;stay
1095451200;stay
1095638400;sell
1095652800;sell
1095667200;stay
1095681600;stay
1095696000;stay
1095710400;stay
1095724800;buy
1095739200;buy
1095753600;buy
1095768000;stay
1095782400;stay
1095796800;stay
1095811200;sell
1095825600;sell
1095840000;sell
1095854400;stay
1095868800;stay
1095883200;buy
1095897600;buy
1095912000;buy
1095926400;stay
1095940800;stay
1095955200;stay
1095969600;stay
1095984000;buy
1095998400;buy
1096012800;buy
1096027200;stay
1096041600;stay
1096056000;stay
1096243200;stay
1096257600;stay
1096272000;stay
1096286400;stay
1096300800;stay
1096315200;stay
1096329600;stay
1096344000;buy
1096358400;stay
1096372800;stay
1096387200;stay
1096401600;stay
1096416000;sell
1096430400;sell
1096444800;sell
1096459200;stay
1096473600;stay
1096488000;stay
1096502400;buy
1096516800;buy
1096531200;buy
1096545600;stay
1096560000;stay
1096574400;sell
1096588800;sell
1096603200;sell
1096617600;stay
1096632000;stay
1096646400;sell
1096660800;sell
1096848000;sell
1096862400;sell
1096876800;sell
1096891200;stay
1096905600;stay
1096920000;stay
1096934400;stay
1096948800;stay
1096963200;stay
1096977600;stay
1096992000;stay
1097006400;buy
1097020800;stay
1097035200;sell
1097049600;stay
1097064000;stay
1097078400;stay
1097092800;stay
1097107200;stay
1097121600;stay
1097136000;stay
1097150400;stay
1097164800;stay
1097179200;buy
1097193600;buy
1097208000;buy
1097222400;buy
1097236800;stay
1097251200;stay
1097265600;stay
1097452800;stay
1097467200;stay
1097481600;stay
1097496000;stay
1097510400;stay
1097524800;sell
1097539200;sell
1097553600;sell
1097568000;stay
1097582400;stay
1097596800;stay
1097611200;stay
1097625600;sell
1097640000;stay
1097654400;sell
1097668800;buy
1097683200;stay
1097697600;buy
1097712000;buy
1097726400;buy
1097740800;stay
1097755200;stay
1097769600;stay
1097784000;stay
1097798400;buy
1097812800;buy
1097827200;buy
1097841600;stay
1097856000;stay
1097870400;stay
1098057600;stay
1098072000;sell
1098086400;sell
1098100800;sell
1098115200;stay
1098129600;stay
1098144000;buy
1098158400;buy
1098172800;stay
1098187200;stay
1098201600;stay
1098216000;buy
1098230400;buy
1098244800;buy
1098259200;buy
1098273600;buy
1098288000;stay
1098302400;buy
1098316800;buy
1098331200;buy
1098345600;stay
1098360000;stay
1098374400;stay
1098388800;stay
1098403200;stay
1098417600;stay
1098432000;stay
1098446400;buy
1098460800;buy
1098475200;buy
1098662400;stay
1098676800;buy
1098691200;stay
1098705600;stay
1098720000;stay
1098734400;stay
1098748800;sell
1098763200;sell
1098777600;stay
1098792000;sell
1098806400;stay
1098820800;stay
1098835200;buy
1098849600;sell
1098864000;sell
1098878400;sell
1098892800;stay
1098907200;buy
1098921600;sell
1098936000;sell
1098950400;sell
1098964800;stay
1098979200;stay
1098993600;stay
1099008000;stay
1099022400;buy
1099036800;buy
1099051200;buy
1099065600;stay
1099080000;stay
1099267200;stay
1099281600;stay
1099296000;stay
1099310400;stay
1099324800;stay
1099339200;stay
1099353600;stay
1099368000;buy
1099382400;buy
1099396800;stay
1099411200;stay
1099425600;sell
1099440000;buy
1099454400;buy
1099468800;buy
1099483200;stay
1099497600;stay
1099512000;sell
1099526400;sell
1099540800;sell
1099555200;stay
1099569600;stay
1099584000;stay
1099598400;stay
1099612800;sell
1099627200;sell
1099641600;sell
1099656000;buy
1099670400;stay
1099684800;stay
1099872000;stay
1099886400;stay
1099900800;sell
1099915200;stay
1099929600;stay
1099944000;stay
1099958400;stay
1099972800;stay
1099987200;buy
1100001600;stay
1100016000;stay
1100030400;stay
1100044800;sell
1100059200;sell
1100073600;sell
1100088000;sell
1100102400;stay
1100116800;stay
1100131200;sell
1100145600;sell
1100160000;stay
1100174400;stay
1100188800;stay
1100203200;buy
1100217600;stay
1100232000;buy
1100246400;buy
1100260800;buy
1100275200;stay
1100289600;stay
1100476800;stay
1100491200;sell
1100505600;sell
1100520000;sell
1100534400;stay
1100548800;stay
1100563200;buy
1100577600;buy
1100592000;stay
1100606400;stay
1100620800;stay
1100635200;buy
1100649600;buy
1100664000;buy
1100678400;sell
1100692800;stay
1100707200;stay
1100721600;stay
1100736000;sell
1100750400;sell
1100764800;sell
1100779200;stay
1100793600;stay
1100808000;buy
1100822400;buy
1100836800;buy
1100851200;stay
1100865600;stay
1100880000;stay
1100894400;sell
1101081600;stay
1101096000;stay
1101110400;stay
1101124800;stay
1101139200;stay
1101153600;sell
1101168000;buy
1101182400;buy
1101196800;stay
1101211200;stay
1101225600;stay
1101240000;buy
1101254400;buy
1101268800;buy
1101283200;stay
1101297600;stay
1101312000;stay
1101326400;stay
1101340800;buy
1101355200;buy
1101369600;buy
1101384000;buy
1101398400;buy
1101412800;sell
1101427200;sell
1101441600;sell
1101456000;buy
1101470400;stay
1101484800;sell
1101499200;sell
1101686400;stay
1101700800;stay
1101715200;buy
1101729600;stay
1101744000;sell
1101758400;buy
1101772800;buy
1101787200;buy
1101801600;buy
1101816000;stay
1101830400;stay
1101844800;buy
1101859200;buy
1101873600;buy
1101888000;buy
1101902400;buy
1101916800;stay
1101931200;buy
1101945600;buy
1101960000;sell
1101974400;sell
1101988800;sell
1102003200;stay
1102017600;stay
1102032000;buy
1102046400;buy
1102060800;buy
1102075200;buy
1102089600;stay
1102104000;stay
1102291200;stay
1102305600;stay
1102320000;stay
1102334400;sell
1102348800;buy
1102363200;buy
1102377600;buy
1102392000;sell
1102406400;sell
1102420800;stay
1102435200;sell
1102449600;sell
1102464000;sell
1102478400;sell
1102492800;sell
1102507200;buy
1102521600;sell
1102536000;sell
1102550400;sell
1102564800;sell
1102579200;buy
1102593600;buy
1102608000;sell
1102622400;sell
1102636800;sell
1102651200;sell
1102665600;buy
1102680000;buy
1102694400;stay
1102708800;buy
1102896000;stay
1102910400;buy
1102924800;buy
1102939200;buy
1102953600;stay
1102968000;stay
1102982400;buy
1102996800;stay
1103011200;stay
1103025600;sell
1103040000;sell
1103054400;sell
1103068800;buy
1103083200;buy
1103097600;buy
1103112000;stay
1103126400;stay
1103140800;stay
1103155200;buy
1103169600;sell
1103184000;sell
1103198400;sell
1103212800;stay
1103227200;buy
1103241600;buy
1103256000;buy
1103270400;sell
1103284800;buy
1103299200;stay
1103313600;buy
1103500800;buy
1103515200;buy
1103529600;stay
1103544000;stay
1103558400;stay
1103572800;sell
1103587200;sell
1103601600;sell
1103616000;sell
1103630400;stay
1103644800;stay
1103659200;stay
1103673600;sell
1103688000;sell
1103702400;sell
1103716800;stay
1103731200;stay
1103745600;buy
1103760000;buy
1103774400;stay
1103788800;stay
1103803200;stay
1103817600;stay
1103832000;stay
1103846400;stay
1103860800;buy
1103875200;sell
1103889600;stay
1103904000;stay
1103918400;stay
1104105600;stay
1104120000;buy
1104134400;buy
1104148800;buy
1104163200;stay
1104177600;stay
1104192000;buy
1104206400;sell
1104220800;sell
1104235200;sell
1104249600;stay
1104264000;stay
1104278400;sell
1104292800;sell
1104307200;sell
1104321600;stay
1104336000;stay
1104350400;stay
1104364800;stay
1104379200;buy
1104393600;buy
1104408000;buy
1104422400;stay
1104436800;stay
1104451200;buy
1104465600;sell
1104480000;sell
1104494400;sell
1104508800;sell
1104523200;sell
1104710400;sell
1104724800;buy
1104739200;sell
1104753600;sell
1104768000;stay
1104782400;sell
1104796800;sell
1104811200;sell
1104825600;sell
1104840000;sell
1104854400;stay
1104868800;sell
1104883200;sell
1104897600;sell
1104912000;buy
1104926400;stay
1104940800;stay
1104955200;sell
1104969600;sell
1104984000;sell
1104998400;buy
1105012800;stay
1105027200;stay
1105041600;buy
1105056000;buy
1105070400;sell
1105084800;sell
1105099200;sell
1105113600;stay
1105128000;buy
1105315200;buy
1105329600;buy
1105344000;stay
1105358400;buy
1105372800;buy
1105387200;stay
1105401600;stay
1105416000;stay
1105430400;stay
1105444800;stay
1105459200;stay
1105473600;sell
1105488000;sell
1105502400;sell
1105516800;buy
1105531200;stay
1105545600;stay
1105560000;stay
1105574400;sell
1105588800;sell
1105603200;stay
1105617600;sell
1105632000;sell
1105646400;sell
1105660800;sell
1105675200;sell
1105689600;stay
1105704000;stay
1105718400;stay
1105732800;stay
1105920000;sell
1105934400;sell
1105948800;sell
1105963200;stay
1105977600;sell
1105992000;buy
1106006400;buy
1106020800;buy
1106035200;stay
1106049600;stay
1106064000;stay
1106078400;buy
1106092800;buy
1106107200;buy
1106121600;sell
1106136000;sell
1106150400;stay
1106164800;stay
1106179200;sell
1106193600;sell
1106208000;buy
1106222400;stay
1106236800;stay
1106251200;sell
1106265600;sell
1106280000;sell
1106294400;buy
1106308800;buy
1106323200;stay
1106337600;stay
1106524800;buy
1106539200;stay
1106553600;stay
1106568000;stay
1106582400;stay
1106596800;stay
1106611200;sell
1106625600;sell
1106640000;sell
1106654400;sell
1106668800;stay
1106683200;buy
1106697600;buy
1106712000;buy
1106726400;buy
1106740800;buy
1106755200;stay
1106769600;stay
1106784000;stay
1106798400;buy
1106812800;buy
1106827200;buy
1106841600;stay
1106856000;stay
1106870400;stay
1106884800;sell
1106899200;sell
1106913600;sell
1106928000;stay
1106942400;sell
1107129600;stay
1107144000;stay
1107158400;buy
1107172800;stay
1107187200;stay
1107201600;stay
1107216000;sell
1107230400;sell
1107244800;stay
1107259200;stay
1107273600;stay
1107288000;stay
1107302400;stay
1107316800;stay
1107331200;stay
1107345600;stay
1107360000;stay
1107374400;stay
1107388800;buy
1107403200;sell
1107417600;sell
1107432000;stay
1107446400;stay
1107460800;stay
1107475200;buy
1107489600;sell
1107504000;sell
1107518400;sell
1107532800;stay
1107547200;sell
1107734400;sell
1107748800;sell
1107763200;sell
1107777600;sell
1107792000;stay
1107806400;stay
1107820800;stay
1107835200;stay
1107849600;stay
1107864000;stay
1107878400;stay
1107892800;buy
1107907200;buy
1107921600;buy
1107936000;sell
1107950400;stay
1107964800;stay
1107979200;stay
1107993600;sell
1108008000;sell
1108022400;sell
1108036800;buy
1108051200;stay
1108065600;stay
1108080000;stay
1108094400;stay
1108108800;stay
1108123200;buy
1108137600;buy
1108152000;buy
1108339200;buy
1108353600;buy
1108368000;buy
1108382400;stay
1108396800;stay
1108411200;stay
1108425600;buy
1108440000;buy
1108454400;buy
1108468800;buy
1108483200;stay
1108497600;sell
1108512000;sell
1108526400;sell
1108540800;sell
1108555200;sell
1108569600;stay
1108584000;buy
1108598400;buy
1108612800;buy
1108627200;stay
1108641600;buy
1108656000;stay
1108670400;stay
1108684800;stay
1108699200;stay
1108713600;stay
1108728000;stay
1108742400;stay
1108756800;stay
1108944000;buy
1108958400;stay
1108972800;stay
1108987200;stay
1109001600;buy
1109016000;buy
1109030400;buy
1109044800;stay
1109059200;sell
1109073600;buy
1109088000;stay
1109102400;stay
1109116800;stay
1109131200;stay
1109145600;stay
1109160000;stay
1109174400;stay
1109188800;stay
1109203200;sell
1109217600;sell
1109232000;stay
1109246400;stay
1109260800;stay
1109275200;stay
1109289600;stay
1109304000;buy
1109318400;buy
1109332800;buy
1109347200;stay
1109361600;stay
1109548800;stay
1109563200;stay
1109577600;stay
1109592000;stay
1109606400;stay
1109620800;stay
1109635200;stay
1109649600;stay
1109664000;stay
1109678400;stay
1109692800;stay
1109707200;sell
1109721600;sell
1109736000;sell
1109750400;stay
1109764800;stay
1109779200;stay
1109793600;stay
1109808000;stay
1109822400;stay
1109836800;stay
1109851200;stay
1109865600;stay
1109880000;stay
1109894400;buy
1109908800;buy
1109923200;buy
1109937600;buy
1109952000;stay
1109966400;sell
1110153600;sell
1110168000;sell
1110182400;stay
1110196800;stay
1110211200;stay
1110225600;buy
1110240000;buy
1110254400;buy
1110268800;buy
1110283200;stay
1110297600;stay
1110312000;stay
1110326400;sell
1110340800;sell
1110355200;stay
1110369600;buy
1110384000;stay
1110398400;stay
1110412800;stay
1110427200;sell
1110441600;stay
1110456000;stay
1110470400;stay
1110484800;stay
1110499200;stay
1110513600;sell
1110528000;buy
1110542400;stay
1110556800;stay
1110571200;sell
1110758400;sell
1110772800;sell
1110787200;sell
1110801600;stay
1110816000;stay
1110830400;stay
1110844800;buy
1110859200;buy
1110873600;buy
1110888000;stay
1110902400;stay
1110916800;buy
1110931200;buy
1110945600;buy
1110960000;buy
1110974400;stay
1110988800;stay
1111003200;stay
1111017600;stay
1111032000;stay
1111046400;stay
1111060800;stay
1111075200;stay
1111089600;sell
1111104000;sell
1111118400;sell
1111132800;stay
1111147200;buy
1111161600;sell
1111176000;sell
1111363200;sell
1111377600;sell
1111392000;sell
1111406400;stay
1111420800;stay
1111435200;stay
1111449600;stay
1111464000;stay
1111478400;sell
1111492800;sell
1111507200;sell
1111521600;sell
1111536000;sell
1111550400;sell
1111564800;sell
1111579200;sell
1111593600;stay
1111608000;stay
1111622400;stay
1111636800;stay
1111651200;stay
1111665600;stay
1111680000;stay
1111694400;stay
1111708800;stay
1111723200;stay
1111737600;stay
1111752000;sell
1111766400;sell
1111780800;sell
1111968000;stay
1111982400;stay
1111996800;stay
1112011200;buy
1112025600;stay
1112040000;buy
1112054400;buy
1112068800;buy
1112083200;stay
1112097600;stay
1112112000;stay
1112126400;buy
1112140800;buy
1112155200;stay
1112169600;stay
1112184000;stay
1112198400;stay
1112212800;stay
1112227200;buy
1112241600;buy
1112256000;buy
1112270400;stay
1112284800;stay
1112299200;stay
1112313600;buy
1112328000;sell
1112342400;sell
1112356800;sell
1112371200;stay
1112385600;sell
1112572800;sell
1112587200;sell
1112601600;stay
1112616000;stay
1112630400;stay
1112644800;stay
1112659200;stay
1112673600;stay
1112688000;stay
1112702400;stay
1112716800;stay
1112731200;stay
1112745600;stay
1112760000;sell
1112774400;sell
1112788800;stay
1112803200;stay
1112817600;stay
1112832000;stay
1112846400;sell
1112860800;sell
1112875200;sell
1112889600;stay
1112904000;stay
1112918400;stay
1112932800;buy
1112947200;buy
1112961600;buy
1112976000;stay
1112990400;stay
1113177600;buy
1113192000;buy
1113206400;stay
1113220800;stay
1113235200;stay
1113249600;stay
1113264000;sell
1113278400;sell
1113292800;sell
1113307200;stay
1113321600;buy
1113336000;stay
1113350400;stay
1113364800;stay
1113379200;stay
1113393600;stay
1113408000;stay
1113422400;sell
1113436800;sell
1113451200;sell
1113465600;sell
1113480000;stay
1113494400;stay
1113508800;stay
1113523200;buy
1113537600;buy
1113552000;buy
1113566400;stay
1113580800;stay
1113595200;buy
1113782400;buy
1113796800;buy
1113811200;stay
1113825600;stay
1113840000;stay
1113854400;stay
1113868800;buy
1113883200;buy
1113897600;buy
1113912000;buy
1113926400;stay
1113940800;stay
1113955200;sell
1113969600;sell
1113984000;buy
1113998400;buy
1114012800;stay
1114027200;sell
1114041600;sell
1114056000;sell
1114070400;sell
1114084800;stay
1114099200;stay
1114113600;buy
1114128000;buy
1114142400;buy
1114156800;stay
1114171200;stay
1114185600;stay
1114200000;stay
1114387200;stay
1114401600;stay
1114416000;stay
1114430400;stay
1114444800;stay
1114459200;stay
1114473600;sell
1114488000;sell
1114502400;stay
1114516800;stay
1114531200;stay
1114545600;sell
1114560000;stay
1114574400;stay
1114588800;buy
1114603200;stay
1114617600;stay
1114632000;stay
1114646400;stay
1114660800;stay
1114675200;buy
1114689600;stay
1114704000;buy
1114718400;buy
1114732800;buy
1114747200;stay
1114761600;sell
1114776000;sell
1114790400;stay
1114804800;stay
1114992000;sell
1115006400;sell
1115020800;sell
1115035200;sell
1115049600;stay
1115064000;stay
1115078400;stay
1115092800;stay
1115107200;stay
1115121600;stay
1115136000;buy
1115150400;buy
1115164800;stay
1115179200;stay
1115193600;stay
1115208000;stay
1115222400;stay
1115236800;stay
1115251200;stay
1115265600;stay
1115280000;stay
1115294400;stay
1115308800;stay
1115323200;sell
1115337600;sell
1115352000;sell
1115366400;sell
1115380800;stay
1115395200;stay
1115409600;sell
1115596800;stay
1115611200;sell
1115625600;stay
1115640000;stay
1115654400;stay
1115668800;sell
1115683200;stay
1115697600;stay
1115712000;stay
1115726400;stay
1115740800;stay
1115755200;buy
1115769600;sell
1115784000;sell
1115798400;sell
1115812800;stay
1115827200;stay
1115841600;sell
1115856000;sell
1115870400;sell
1115884800;sell
1115899200;stay
1115913600;stay
1115928000;sell
1115942400;sell
1115956800;sell
1115971200;sell
1115985600;sell
1116000000;stay
1116014400;sell
1116201600;sell
1116216000;sell
1116230400;sell
1116244800;stay
1116259200;stay
1116273600;stay
1116288000;buy
1116302400;stay
1116316800;sell
1116331200;sell
1116345600;sell
1116360000;stay
1116374400;buy
1116388800;buy
1116403200;buy
1116417600;buy
1116432000;stay
1116446400;stay
1116460800;stay
1116475200;stay
1116489600;sell
1116504000;stay
1116518400;stay
1116532800;stay
1116547200;sell
1116561600;sell
1116576000;sell
1116590400;stay
1116604800;stay
1116619200;stay
1116806400;stay
1116820800;stay
1116835200;stay
1116849600;stay
1116864000;stay
1116878400;stay
1116892800;buy
1116907200;stay
1116921600;stay
1116936000;stay
1116950400;stay
1116964800;stay
1116979200;stay
1116993600;stay
1117008000;buy
1117022400;stay
1117036800;stay
1117051200;sell
1117065600;sell
1117080000;sell
1117094400;sell
1117108800;stay
1117123200;stay
1117137600;stay
1117152000;stay
1117166400;stay
1117180800;stay
1117195200;stay
1117209600;stay
1117224000;stay
1117411200;stay
1117425600;stay
1117440000;stay
1117454400;sell
1117468800;sell
1117483200;sell
1117497600;buy
1117512000;buy
1117526400;buy
1117540800;sell
1117555200;stay
1117569600;stay
1117584000;sell
1117598400;sell
1117612800;sell
1117627200;stay
1117641600;stay
1117656000;buy
1117670400;buy
1117684800;buy
1117699200;stay
1117713600;stay
1117728000;stay
1117742400;stay
1117756800;stay
1117771200;sell
1117785600;sell
1117800000;sell
1117814400;buy
1117828800;stay
1118016000;buy
1118030400;buy
1118044800;stay
1118059200;stay
1118073600;stay
1118088000;buy
1118102400;buy
1118116800;buy
1118131200;stay
1118145600;buy
1118160000;stay
1118174400;stay
1118188800;stay
1118203200;sell
1118217600;sell
1118232000;sell
1118246400;sell
1118260800;stay
1118275200;stay
1118289600;sell
1118304000;sell
1118318400;stay
1118332800;stay
1118347200;stay
1118361600;stay
1118376000;sell
1118390400;sell
1118404800;sell
1118419200;sell
1118433600;sell
1118620800;sell
1118635200;sell
1118649600;stay
1118664000;stay
1118678400;stay
1118692800;stay
1118707200;buy
1118721600;buy
1118736000;stay
1118750400;stay
1118764800;stay
1118779200;stay
1118793600;buy
1118808000;buy
1118822400;buy
1118836800;buy
1118851200;sell
1118865600;stay
1118880000;buy
1118894400;buy
1118908800;buy
1118923200;stay
1118937600;stay
1118952000;stay
1118966400;stay
1118980800;buy
1118995200;buy
1119009600;buy
1119024000;stay
1119038400;sell
1119225600;stay
1119240000;stay
1119254400;stay
1119268800;stay
1119283200;stay
1119297600;sell
1119312000;stay
1119326400;stay
1119340800;buy
1119355200;buy
1119369600;stay
1119384000;sell
1119398400;sell
1119412800;sell
1119427200;stay
1119441600;stay
1119456000;stay
1119470400;stay
1119484800;sell
1119499200;stay
1119513600;stay
1119528000;stay
1119542400;stay
1119556800;buy
1119571200;buy
1119585600;buy
1119600000;stay
1119614400;stay
1119628800;stay
1119643200;stay
1119830400;buy
1119844800;buy
1119859200;stay
1119873600;stay
1119888000;stay
1119902400;sell
1119916800;sell
1119931200;sell
1119945600;stay
1119960000;stay
1119974400;stay
1119988800;stay
1120003200;sell
1120017600;sell
1120032000;sell
1120046400;stay
1120060800;stay
1120075200;sell
1120089600;sell
1120104000;sell
1120118400;sell
1120132800;stay
1120147200;sell
1120161600;sell
1120176000;sell
1120190400;sell
1120204800;sell
1120219200;sell
1120233600;sell
1120248000;sell
1120435200;stay
1120449600;stay
1120464000;stay
1120478400;stay
1120492800;stay
1120507200;sell
1120521600;sell
1120536000;sell
1120550400;stay
1120564800;stay
1120579200;stay
1120593600;stay
1120608000;stay
1120622400;sell
1120636800;buy
1120651200;stay
1120665600;sell
1120680000;sell
1120694400;sell
1120708800;sell
1120723200;buy
1120737600;stay
1120752000;stay
1120766400;sell
1120780800;sell
1120795200;sell
1120809600;buy
1120824000;sell
1120838400;buy
1120852800;buy
1121040000;stay
1121054400;buy
1121068800;buy
1121083200;buy
1121097600;buy
1121112000;buy
1121126400;buy
1121140800;buy
1121155200;buy
1121169600;buy
1121184000;stay
1121198400;sell
1121212800;sell
1121227200;sell
1121241600;sell
1121256000;stay
1121270400;buy
1121284800;stay
1121299200;stay
1121313600;sell
1121328000;stay
1121342400;stay
1121356800;stay
1121371200;buy
1121385600;sell
1121400000;sell
1121414400;sell
1121428800;stay
1121443200;stay
1121457600;stay
1121644800;sell
1121659200;sell
1121673600;stay
1121688000;stay
1121702400;sell
1121716800;sell
1121731200;sell
1121745600;sell
1121760000;sell
1121774400;stay
1121788800;stay
1121803200;sell
1121817600;sell
1121832000;sell
1121846400;sell
1121860800;sell
1121875200;buy
1121889600;buy
1121904000;buy
1121918400;buy
1121932800;buy
1121947200;buy
1121961600;sell
1121976000;stay
1121990400;sell
1122004800;sell
1122019200;sell
1122033600;sell
1122048000;stay
1122062400;sell
1122249600;stay
1122264000;buy
1122278400;buy
1122292800;buy
1122307200;stay
1122321600;sell
1122336000;sell
1122350400;sell
1122364800;buy
1122379200;buy
1122393600;stay
1122408000;stay
1122422400;buy
1122436800;buy
1122451200;buy
1122465600;stay
1122480000;stay
1122494400;stay
1122508800;buy
1122523200;buy
1122537600;buy
1122552000;buy
1122566400;stay
1122580800;stay
1122595200;stay
1122609600;stay
1122624000;buy
1122638400;stay
1122652800;stay
1122667200;buy
1122854400;buy
1122868800;buy
1122883200;stay
1122897600;stay
1122912000;stay
1122926400;buy
1122940800;stay
1122955200;stay
1122969600;stay
1122984000;stay
1122998400;stay
1123012800;buy
1123027200;buy
1123041600;buy
1123056000;stay
1123070400;stay
1123084800;stay
1123099200;stay
1123113600;sell
1123128000;stay
1123142400;stay
1123156800;stay
1123171200;stay
1123185600;stay
1123200000;sell
1123214400;stay
1123228800;stay
1123243200;stay
1123257600;stay
1123272000;buy
1123459200;buy
1123473600;buy
1123488000;stay
1123502400;stay
1123516800;stay
1123531200;buy
1123545600;stay
1123560000;sell
1123574400;stay
1123588800;stay
1123603200;stay
1123617600;buy
1123632000;buy
1123646400;buy
1123660800;stay
1123675200;stay
1123689600;buy
1123704000;buy
1123718400;buy
1123732800;buy
1123747200;buy
1123761600;stay
1123776000;stay
1123790400;stay
1123804800;buy
1123819200;buy
1123833600;sell
1123848000;stay
1123862400;stay
1123876800;stay
1124064000;stay
1124078400;sell
1124092800;stay
1124107200;stay
1124121600;stay
1124136000;stay
1124150400;buy
1124164800;stay
1124179200;stay
1124193600;stay
1124208000;stay
1124222400;sell
1124236800;sell
1124251200;stay
1124265600;stay
1124280000;sell
1124294400;stay
1124308800;stay
1124323200;sell
1124337600;sell
1124352000;sell
1124366400;stay
1124380800;stay
1124395200;stay
1124409600;stay
1124424000;stay
1124438400;stay
1124452800;stay
1124467200;stay
1124481600;buy
1124668800;buy
1124683200;stay
1124697600;buy
1124712000;stay
1124726400;stay
1124740800;stay
1124755200;stay
1124769600;stay
1124784000;stay
1124798400;stay
1124812800;sell
1124827200;sell
1124841600;sell
1124856000;buy
1124870400;buy
1124884800;stay
1124899200;buy
1124913600;buy
1124928000;stay
1124942400;stay
1124956800;stay
1124971200;stay
1124985600;stay
1125000000;stay
1125014400;buy
1125028800;stay
1125043200;stay
1125057600;stay
1125072000;stay
1125086400;buy
1125273600;stay
1125288000;sell
1125302400;sell
1125316800;sell
1125331200;stay
1125345600;sell
1125360000;sell
1125374400;sell
1125388800;stay
1125403200;stay
1125417600;stay
1125432000;stay
1125446400;stay
1125460800;buy
1125475200;buy
1125489600;buy
1125504000;stay
1125518400;stay
1125532800;buy
1125547200;buy
1125561600;buy
1125576000;buy
1125590400;stay
1125604800;buy
1125619200;buy
1125633600;buy
1125648000;buy
1125662400;buy
1125676800;buy
1125691200;stay
1125878400;stay
1125892800;stay
1125907200;sell
1125921600;stay
1125936000;stay
1125950400;stay
1125964800;stay
1125979200;stay
1125993600;stay
1126008000;sell
1126022400;sell
1126036800;stay
1126051200;buy
1126065600;buy
1126080000;stay
1126094400;stay
1126108800;stay
1126123200;stay
1126137600;buy
1126152000;buy
1126166400;buy
1126180800;sell
1126195200;stay
1126209600;stay
1126224000;stay
1126238400;sell
1126252800;buy
1126267200;stay
1126281600;stay
1126296000;sell
1126483200;sell
1126497600;sell
1126512000;sell
1126526400;stay
1126540800;stay
1126555200;stay
1126569600;stay
1126584000;stay
1126598400;stay
1126612800;stay
1126627200;stay
1126641600;stay
1126656000;stay
1126670400;stay
1126684800;buy
1126699200;sell
1126713600;sell
1126728000;sell
1126742400;sell
1126756800;sell
1126771200;stay
1126785600;stay
1126800000;buy
1126814400;buy
1126828800;buy
1126843200;sell
1126857600;sell
1126872000;stay
1126886400;stay
1126900800;sell
1127088000;sell
1127102400;stay
1127116800;stay
1127131200;stay
1127145600;stay
1127160000;stay
1127174400;stay
1127188800;stay
1127203200;stay
1127217600;sell
1127232000;sell
1127246400;buy
1127260800;buy
1127275200;stay
1127289600;stay
1127304000;stay
1127318400;stay
1127332800;sell
1127347200;sell
1127361600;sell
1127376000;sell
1127390400;stay
1127404800;stay
1127419200;stay
1127433600;sell
1127448000;sell
1127462400;sell
1127476800;sell
1127491200;stay
1127505600;stay
1127692800;stay
1127707200;stay
1127721600;stay
1127736000;stay
1127750400;sell
1127764800;sell
1127779200;sell
1127793600;stay
1127808000;stay
1127822400;stay
1127836800;stay
1127851200;stay
1127865600;stay
1127880000;sell
1127894400;sell
1127908800;stay
1127923200;stay
1127937600;stay
1127952000;stay
1127966400;sell
1127980800;stay
1127995200;sell
1128009600;stay
1128024000;stay
1128038400;buy
1128052800;buy
1128067200;buy
1128081600;sell
1128096000;sell
1128110400;sell
1128297600;stay
1128312000;stay
1128326400;stay
1128340800;stay
1128355200;stay
1128369600;stay
1128384000;buy
1128398400;stay
1128412800;stay
1128427200;stay
1128441600;stay
1128456000;buy
1128470400;stay
1128484800;stay
1128499200;stay
